CDSEXE,MTREV,NBENF,CDSITFAM,DTADH,CDTMT,CDCATCL,AGEAD,adh,CATAGEAD,CATadh,is_adh
3,0,0,M,1988-04-18,0,21,38,18,31_40,11_20,demissionnaire
2,0,0,U,2005-06-02,0,21,32,0,31_40,0_10,demissionnaire
3,0,0,A,1991-12-23,0,10,47,16,41_50,11_20,adherent
3,1356,enfants,A,1997-05-02,0,21,30,2,21_30,0_10,demissionnaire
2,0,0,A,1986-09-03,0,21,27,14,21_30,11_20,demissionnaire
2,0,0,A,1989-11-21,0,21,54,14,51_60,11_20,demissionnaire
2,0,0,C,1975-12-26,2,10,28,32,21_30,31_40,adherent
3,0,0,M,2002-11-13,0,21,72,4,71plus,0_10,demissionnaire
3,0,0,A,1985-04-25,0,21,57,19,51_60,11_20,demissionnaire
2,0,0,A,1990-05-22,0,21,40,17,31_40,11_20,adherent
2,0,0,A,1994-03-25,0,21,54,12,51_60,11_20,demissionnaire
2,0,0,M,1978-06-14,0,21,28,28,21_30,21_30,demissionnaire
2,0,0,A,1982-04-14,0,21,39,23,31_40,21_30,demissionnaire
3,1921,enfants,E,1993-10-13,0,21,36,12,31_40,11_20,demissionnaire
3,0,0,D,1994-02-21,0,21,45,9,41_50,0_10,demissionnaire
4,1502,0,U,2000-09-19,0,21,24,3,21_30,0_10,demissionnaire
2,0,0,C,2005-06-15,2,10,31,2,31_40,0_10,adherent
2,0,0,A,1986-06-12,0,21,54,18,51_60,11_20,demissionnaire
3,0,0,A,1982-06-23,0,10,25,25,21_30,21_30,adherent
3,0,0,A,1977-09-12,0,21,29,26,21_30,21_30,demissionnaire
2,0,0,A,1995-03-17,0,10,49,12,41_50,11_20,adherent
3,0,0,A,1995-09-15,0,21,23,4,21_30,0_10,demissionnaire
2,0,0,M,1999-01-20,0,21,52,4,51_60,0_10,demissionnaire
3,0,0,A,1992-02-20,0,21,42,7,41_50,0_10,demissionnaire
4,1345,0,A,2003-08-13,0,21,29,0,21_30,0_10,demissionnaire
3,0,0,M,1984-05-04,0,21,38,18,31_40,11_20,demissionnaire
2,0,0,A,1996-10-29,0,21,28,5,21_30,0_10,demissionnaire
2,2093,0,U,2002-04-24,0,21,34,0,31_40,0_10,demissionnaire
2,0,0,C,1997-05-14,0,21,34,8,31_40,0_10,demissionnaire
4,0,0,C,1985-06-17,0,21,31,14,31_40,11_20,demissionnaire
2,0,0,A,1989-11-16,0,21,25,12,21_30,11_20,demissionnaire
2,0,0,A,2002-06-07,0,21,49,0,41_50,0_10,demissionnaire
3,2983,enfants,G,2000-03-07,2,10,30,7,21_30,0_10,adherent
2,0,0,M,1999-08-16,0,21,32,3,31_40,0_10,demissionnaire
2,1600,enfants,M,1988-04-06,2,10,25,19,21_30,11_20,adherent
3,0,enfants,M,1993-09-07,0,21,25,12,21_30,11_20,demissionnaire
2,750,0,U,2004-03-29,0,21,65,3,61_70,0_10,adherent
2,1669,enfants,M,1999-11-09,2,10,28,8,21_30,0_10,adherent
3,0,0,A,1992-01-23,0,21,44,14,41_50,11_20,demissionnaire
3,0,0,A,1996-09-23,0,21,56,6,51_60,0_10,demissionnaire
2,0,0,A,1997-11-19,0,21,38,4,31_40,0_10,demissionnaire
2,0,0,A,1986-04-16,0,21,40,18,31_40,11_20,demissionnaire
2,0,0,A,1988-06-16,0,21,39,11,31_40,11_20,demissionnaire
3,0,enfants,M,1999-09-16,0,21,25,7,21_30,0_10,demissionnaire
4,1404,0,U,2006-07-26,2,10,32,1,31_40,0_10,adherent
2,2380,enfants,M,2002-06-05,0,21,36,4,31_40,0_10,demissionnaire
3,0,0,A,1991-01-21,0,21,26,8,21_30,0_10,demissionnaire
4,0,0,C,1983-11-23,0,21,22,22,21_30,21_30,demissionnaire
3,2780,enfants,D,2001-01-02,2,10,40,6,31_40,0_10,adherent
2,0,0,A,1997-10-06,0,21,26,5,21_30,0_10,demissionnaire
3,0,0,A,2004-02-26,0,21,41,0,41_50,0_10,demissionnaire
2,0,0,A,1990-06-12,0,21,55,10,51_60,0_10,demissionnaire
3,0,0,M,2006-06-16,0,21,57,0,51_60,0_10,demissionnaire
2,0,0,A,1999-05-31,0,21,37,1,31_40,0_10,demissionnaire
2,0,0,A,1998-02-20,0,21,50,4,41_50,0_10,demissionnaire
2,0,0,A,1999-01-27,2,21,28,0,21_30,0_10,demissionnaire
2,0,0,M,1981-02-06,0,21,39,25,31_40,21_30,demissionnaire
3,0,0,A,1992-02-13,0,10,29,15,21_30,11_20,adherent
3,0,enfants,M,1996-06-03,0,21,40,3,31_40,0_10,demissionnaire
3,0,0,A,1988-03-21,0,21,23,12,21_30,11_20,demissionnaire
2,0,0,A,2001-03-02,0,21,53,5,51_60,0_10,demissionnaire
3,0,0,A,1991-09-11,0,10,46,16,41_50,11_20,adherent
4,0,0,A,1995-06-20,0,21,27,7,21_30,0_10,demissionnaire
2,0,0,A,1980-02-12,0,21,31,22,31_40,21_30,demissionnaire
3,0,enfants,D,1985-09-17,0,21,25,19,21_30,11_20,demissionnaire
2,0,0,C,2005-03-07,2,10,58,2,51_60,0_10,adherent
3,0,0,M,2002-09-05,0,21,36,3,31_40,0_10,demissionnaire
3,0,0,A,1991-06-17,0,21,34,10,31_40,0_10,demissionnaire
4,0,0,C,2006-07-27,0,21,27,0,21_30,0_10,demissionnaire
2,0,0,C,1980-01-09,2,10,36,27,31_40,21_30,adherent
2,0,0,M,1977-09-08,2,21,46,30,41_50,21_30,demissionnaire
3,3391,0,D,2003-03-11,0,21,44,0,41_50,0_10,demissionnaire
3,0,0,A,2000-02-25,0,21,53,2,51_60,0_10,demissionnaire
2,0,0,V,1996-09-24,0,21,57,9,51_60,0_10,demissionnaire
4,0,0,C,1983-06-03,0,21,26,23,21_30,21_30,demissionnaire
2,0,0,A,1980-08-08,0,10,56,27,51_60,21_30,adherent
2,0,0,M,1985-11-25,2,10,24,22,21_30,21_30,adherent
2,1444,enfants,U,2004-08-26,0,21,37,1,31_40,0_10,demissionnaire
2,0,0,A,1996-02-14,0,21,49,10,41_50,0_10,demissionnaire
3,0,0,A,1990-09-24,0,21,38,15,31_40,11_20,demissionnaire
2,0,0,M,1986-06-09,2,10,39,21,31_40,21_30,adherent
3,0,enfants,M,1982-10-26,0,21,21,24,21_30,21_30,demissionnaire
3,0,0,A,1982-06-11,0,21,31,22,31_40,21_30,demissionnaire
3,0,0,A,1991-02-13,0,21,51,14,51_60,11_20,demissionnaire
3,0,0,A,1981-10-15,0,21,38,23,31_40,21_30,demissionnaire
3,0,0,A,2002-03-07,0,21,58,5,51_60,0_10,adherent
3,0,0,A,1980-07-07,0,21,42,24,41_50,21_30,demissionnaire
2,0,0,C,1997-10-15,0,21,24,3,21_30,0_10,demissionnaire
3,1900,enfants,G,1990-03-15,0,21,28,16,21_30,11_20,demissionnaire
3,0,0,A,1977-09-30,0,21,39,24,31_40,21_30,demissionnaire
4,0,0,C,2003-06-10,0,21,24,1,21_30,0_10,demissionnaire
3,0,0,A,2001-02-09,0,21,40,0,31_40,0_10,demissionnaire
3,0,0,A,1996-09-26,0,21,23,8,21_30,0_10,demissionnaire
3,0,0,A,1980-12-19,0,21,56,24,51_60,21_30,demissionnaire
3,0,0,A,1998-11-10,0,21,35,4,31_40,0_10,demissionnaire
4,1353,0,C,1996-06-26,0,21,30,8,21_30,0_10,demissionnaire
3,2100,enfants,G,1987-08-12,2,10,27,20,21_30,11_20,adherent
2,0,0,A,1986-08-26,0,21,28,13,21_30,11_20,demissionnaire
2,1200,0,C,2006-11-28,0,10,26,1,21_30,0_10,adherent
2,0,0,M,2002-10-29,2,21,33,5,31_40,0_10,adherent
4,0,enfants,U,2004-04-28,2,10,33,3,31_40,0_10,adherent
3,0,0,A,1985-05-13,0,21,33,16,31_40,11_20,demissionnaire
3,0,0,M,1986-03-07,2,10,47,21,41_50,21_30,adherent
2,0,0,A,1996-10-24,0,21,30,9,21_30,0_10,demissionnaire
3,0,0,M,2003-11-20,0,21,53,3,51_60,0_10,demissionnaire
2,0,0,C,2005-01-13,2,10,27,2,21_30,0_10,adherent
2,0,0,B,2000-08-17,0,21,49,0,41_50,0_10,demissionnaire
3,0,0,A,1993-07-09,0,10,51,14,51_60,11_20,adherent
2,0,0,A,1977-12-05,0,21,41,24,41_50,21_30,demissionnaire
3,0,enfants,M,2005-09-08,0,21,42,1,41_50,0_10,demissionnaire
3,3674,enfants,M,1984-02-20,0,21,25,21,21_30,21_30,demissionnaire
3,0,0,A,1979-10-12,0,21,33,21,31_40,21_30,demissionnaire
3,0,0,A,2000-09-13,0,21,50,4,41_50,0_10,demissionnaire
3,0,0,M,2002-05-13,0,21,42,0,41_50,0_10,demissionnaire
3,0,0,M,1996-10-18,0,21,45,5,41_50,0_10,demissionnaire
3,0,0,B,1977-08-26,2,10,32,30,31_40,21_30,adherent
3,0,enfants,M,2001-07-18,2,10,43,6,41_50,0_10,adherent
3,0,0,M,1985-01-18,0,21,37,15,31_40,11_20,demissionnaire
2,0,0,A,1993-01-20,0,21,55,12,51_60,11_20,demissionnaire
4,0,0,C,1998-09-03,0,21,24,7,21_30,0_10,demissionnaire
2,1369,enfants,M,2002-04-17,2,10,34,5,31_40,0_10,adherent
2,2800,enfants,M,1992-04-06,2,10,32,15,31_40,11_20,adherent
4,0,0,C,2001-07-06,0,21,29,4,21_30,0_10,demissionnaire
3,0,0,M,1999-04-29,0,21,60,6,51_60,0_10,demissionnaire
2,0,0,U,2002-04-23,0,21,27,2,21_30,0_10,demissionnaire
4,0,0,C,2005-02-25,0,25,31,2,31_40,0_10,adherent
2,0,0,A,1981-08-26,0,10,31,26,31_40,21_30,adherent
2,0,0,A,1991-06-20,0,21,33,8,31_40,0_10,demissionnaire
4,0,enfants,C,1996-06-13,0,21,24,9,21_30,0_10,demissionnaire
4,0,0,A,2006-02-03,0,21,35,0,31_40,0_10,demissionnaire
2,0,enfants,M,1998-11-23,2,10,47,9,41_50,0_10,adherent
4,0,0,C,1981-12-23,0,21,26,24,21_30,21_30,demissionnaire
2,0,0,A,1996-10-01,0,21,44,8,41_50,0_10,demissionnaire
3,0,0,M,2000-08-18,0,21,27,2,21_30,0_10,demissionnaire
2,0,0,M,1978-04-13,0,21,39,27,31_40,21_30,demissionnaire
3,0,0,V,1973-03-12,0,21,45,28,41_50,21_30,demissionnaire
3,0,0,A,1986-05-28,0,10,38,21,31_40,21_30,adherent
2,2950,enfants,M,1978-01-27,2,10,26,29,21_30,21_30,adherent
3,0,0,A,1976-04-14,0,21,33,28,31_40,21_30,demissionnaire
3,1616,0,M,2005-10-13,2,10,25,2,21_30,0_10,adherent
3,0,0,A,2003-04-07,0,21,23,1,21_30,0_10,demissionnaire
2,0,0,A,2002-08-22,0,21,24,0,21_30,0_10,demissionnaire
3,0,0,M,1978-03-23,2,21,35,28,31_40,21_30,demissionnaire
3,2262,0,M,1997-05-07,2,10,46,10,41_50,0_10,adherent
3,0,0,A,1982-03-08,0,21,42,20,41_50,11_20,demissionnaire
2,0,0,A,1998-08-05,0,23,55,9,51_60,0_10,adherent
2,0,0,A,1978-04-20,0,10,25,29,21_30,21_30,adherent
2,0,0,D,1972-02-08,2,10,28,35,21_30,31_40,adherent
2,0,0,A,1992-12-22,0,21,22,10,21_30,0_10,demissionnaire
4,0,0,C,1992-11-30,0,10,26,13,21_30,11_20,demissionnaire
3,1244,0,M,2001-12-13,0,21,31,3,31_40,0_10,demissionnaire
2,0,0,M,1965-12-30,2,10,38,42,31_40,41_50,adherent
2,0,0,A,1980-02-18,0,21,40,22,31_40,21_30,demissionnaire
2,0,0,A,2002-02-21,0,21,33,0,31_40,0_10,demissionnaire
2,2000,enfants,M,1994-11-07,2,10,25,13,21_30,11_20,adherent
3,0,0,A,1998-11-05,0,21,26,3,21_30,0_10,demissionnaire
2,0,0,A,1990-07-11,0,21,27,15,21_30,11_20,demissionnaire
2,2488,0,D,2000-09-21,0,25,51,7,51_60,0_10,adherent
4,0,0,C,1992-03-11,2,10,30,15,21_30,11_20,adherent
2,0,0,U,2000-03-02,0,21,39,4,31_40,0_10,demissionnaire
2,1200,0,U,2003-02-07,2,10,60,4,51_60,0_10,adherent
2,0,0,A,1987-05-29,0,21,41,17,41_50,11_20,demissionnaire
3,0,0,D,1987-05-18,0,21,39,15,31_40,11_20,demissionnaire
4,0,0,A,1995-09-28,0,21,23,7,21_30,0_10,demissionnaire
2,1850,0,M,1993-02-01,2,10,52,14,51_60,11_20,adherent
4,0,0,C,1997-11-06,0,21,34,8,31_40,0_10,demissionnaire
2,0,0,M,1987-02-23,0,21,40,17,31_40,11_20,demissionnaire
2,0,enfants,D,1981-07-02,0,21,30,23,21_30,21_30,demissionnaire
2,0,0,A,1991-01-10,0,21,49,16,41_50,11_20,adherent
3,1905,enfants,A,1999-09-27,0,21,47,3,41_50,0_10,demissionnaire
3,0,0,D,2001-03-29,0,21,59,0,51_60,0_10,demissionnaire
3,0,0,A,1981-03-24,0,21,36,21,31_40,21_30,demissionnaire
2,0,0,A,1985-01-18,0,21,34,21,31_40,21_30,demissionnaire
3,2080,enfants,M,1984-09-11,2,10,34,23,31_40,21_30,adherent
2,0,0,A,2003-03-27,0,21,33,0,31_40,0_10,demissionnaire
2,0,0,A,1999-10-28,0,21,48,1,41_50,0_10,demissionnaire
2,0,0,A,1998-11-30,0,21,64,1,61_70,0_10,demissionnaire
2,2000,0,P,2000-01-18,0,21,28,6,21_30,0_10,demissionnaire
3,0,0,A,1980-06-09,0,21,25,22,21_30,21_30,demissionnaire
2,1981,0,M,1995-02-20,0,21,37,10,31_40,0_10,demissionnaire
2,0,0,A,2000-05-29,0,21,55,6,51_60,0_10,demissionnaire
2,0,0,A,2002-04-12,0,21,50,0,41_50,0_10,demissionnaire
3,0,0,A,1979-05-31,0,21,27,24,21_30,21_30,demissionnaire
3,0,0,A,1999-12-07,0,25,61,4,61_70,0_10,demissionnaire
2,0,0,A,2000-03-02,0,21,36,5,31_40,0_10,demissionnaire
2,0,0,A,1984-03-21,0,21,46,16,41_50,11_20,demissionnaire
3,1448,0,C,1999-11-22,0,21,25,4,21_30,0_10,demissionnaire
4,0,0,U,2005-04-26,0,21,32,0,31_40,0_10,demissionnaire
2,0,0,A,1996-05-24,0,21,27,4,21_30,0_10,demissionnaire
3,0,0,M,1980-09-03,0,21,38,24,31_40,21_30,demissionnaire
4,1032,enfants,C,2001-05-09,0,21,29,5,21_30,0_10,demissionnaire
4,0,0,C,1998-09-04,0,21,31,5,31_40,0_10,demissionnaire
2,0,0,V,1986-12-02,0,21,64,16,61_70,11_20,demissionnaire
2,1891,0,M,2001-09-20,0,21,59,4,51_60,0_10,demissionnaire
2,1940,enfants,M,1998-10-14,2,10,27,9,21_30,0_10,adherent
2,0,0,M,2004-12-07,0,10,52,0,51_60,0_10,demissionnaire
3,0,0,A,2001-07-16,0,21,52,0,51_60,0_10,demissionnaire
3,0,0,A,1977-10-26,0,21,48,26,41_50,21_30,demissionnaire
3,0,0,A,1984-06-25,0,21,32,18,31_40,11_20,demissionnaire
2,1676,enfants,A,2000-06-08,0,21,47,2,41_50,0_10,demissionnaire
4,0,0,C,1995-02-10,0,10,32,12,31_40,11_20,adherent
3,0,0,A,1998-01-22,0,21,27,3,21_30,0_10,demissionnaire
4,0,0,U,1991-08-27,0,21,22,12,21_30,11_20,demissionnaire
2,0,0,A,1977-02-21,0,21,43,23,41_50,21_30,demissionnaire
3,0,0,S,1997-06-04,0,25,38,7,31_40,0_10,demissionnaire
3,2229,enfants,D,2000-01-03,2,10,50,7,41_50,0_10,adherent
3,0,0,A,2000-02-21,0,21,59,0,51_60,0_10,demissionnaire
3,0,0,A,1983-12-16,0,21,27,19,21_30,11_20,demissionnaire
2,0,0,A,2004-02-19,0,23,51,0,51_60,0_10,demissionnaire
3,0,0,M,1983-02-10,2,10,34,24,31_40,21_30,adherent
2,0,0,A,1997-03-25,0,21,35,7,31_40,0_10,demissionnaire
2,0,0,A,1992-01-30,0,21,30,12,21_30,11_20,demissionnaire
4,0,0,C,2005-04-14,0,21,26,0,21_30,0_10,demissionnaire
4,0,0,C,1980-02-14,0,10,29,27,21_30,21_30,adherent
3,0,0,A,1974-02-18,0,21,37,30,31_40,21_30,demissionnaire
2,2700,enfants,M,1988-01-08,2,10,37,19,31_40,11_20,adherent
2,0,enfants,M,1994-08-11,0,21,24,10,21_30,0_10,demissionnaire
3,0,0,M,1988-11-18,2,10,24,19,21_30,11_20,adherent
3,0,0,D,2006-02-03,0,21,44,0,41_50,0_10,demissionnaire
4,0,0,C,2004-08-27,2,10,24,3,21_30,0_10,adherent
3,0,0,A,1981-01-05,0,21,26,21,21_30,21_30,demissionnaire
3,0,0,A,1988-12-06,0,21,49,11,41_50,11_20,demissionnaire
3,0,0,M,1999-10-06,0,21,46,7,41_50,0_10,demissionnaire
2,0,0,A,1996-09-23,0,21,27,8,21_30,0_10,demissionnaire
2,0,0,A,1989-06-30,0,21,4,18,0_10,11_20,adherent
3,0,enfants,M,2003-01-20,0,21,38,2,31_40,0_10,demissionnaire
3,0,0,A,2000-06-23,0,21,45,1,41_50,0_10,demissionnaire
2,0,0,A,1985-11-29,0,21,45,17,41_50,11_20,demissionnaire
3,0,0,M,2002-11-21,0,25,48,3,41_50,0_10,demissionnaire
2,0,0,C,2000-11-16,0,21,26,6,21_30,0_10,demissionnaire
2,0,0,A,1982-11-18,0,21,24,23,21_30,21_30,demissionnaire
3,0,0,A,1995-10-04,0,10,39,12,31_40,11_20,adherent
2,0,0,A,1995-02-03,0,23,26,12,21_30,11_20,adherent
2,0,0,A,1989-06-26,0,21,24,11,21_30,11_20,demissionnaire
2,0,0,A,1972-06-23,0,21,50,28,41_50,21_30,demissionnaire
4,0,enfants,C,2005-04-14,2,10,47,2,41_50,0_10,adherent
3,1893,enfants,M,2003-02-24,0,21,48,1,41_50,0_10,demissionnaire
2,0,0,A,2001-01-18,0,21,54,3,51_60,0_10,demissionnaire
3,0,0,C,1983-03-29,2,10,39,24,31_40,21_30,adherent
2,1450,0,U,2005-07-05,0,21,23,2,21_30,0_10,adherent
2,2282,enfants,M,1981-12-07,2,10,36,26,31_40,21_30,adherent
2,0,0,A,1994-05-27,0,21,59,5,51_60,0_10,demissionnaire
2,0,0,M,2002-09-27,2,10,27,5,21_30,0_10,adherent
3,0,0,M,2004-12-13,2,10,26,3,21_30,0_10,adherent
2,2000,enfants,M,2004-12-31,0,21,44,1,41_50,0_10,demissionnaire
2,0,0,A,2004-07-30,0,21,37,3,31_40,0_10,adherent
3,0,0,A,1994-09-07,0,10,68,13,61_70,11_20,adherent
3,0,0,A,1975-10-28,0,21,32,26,31_40,21_30,demissionnaire
2,0,0,A,1987-01-14,0,10,40,20,31_40,11_20,adherent
2,0,0,A,1980-12-11,0,21,27,25,21_30,21_30,demissionnaire
3,0,0,M,1999-12-24,0,21,50,1,41_50,0_10,demissionnaire
4,0,0,C,1993-07-19,0,21,43,12,41_50,11_20,demissionnaire
3,0,enfants,M,1989-09-01,0,21,35,16,31_40,11_20,demissionnaire
3,0,0,A,1985-11-05,0,10,39,22,31_40,21_30,adherent
3,1400,enfants,M,1983-09-20,2,10,33,24,31_40,21_30,adherent
4,0,0,C,2001-10-08,0,21,32,5,31_40,0_10,demissionnaire
3,0,enfants,M,2005-01-12,0,21,33,0,31_40,0_10,demissionnaire
3,0,0,A,2002-11-08,0,21,60,5,51_60,0_10,adherent
2,0,0,D,1981-07-21,2,10,32,26,31_40,21_30,adherent
3,0,0,A,2000-01-18,0,23,40,7,31_40,0_10,adherent
2,0,0,D,1991-03-21,0,21,53,15,51_60,11_20,demissionnaire
3,0,0,A,1979-05-25,0,21,21,22,21_30,21_30,demissionnaire
2,0,0,M,1975-07-28,0,21,38,31,31_40,31_40,demissionnaire
2,0,enfants,M,2002-07-05,0,21,39,4,31_40,0_10,demissionnaire
3,0,0,A,1981-06-05,0,21,34,20,31_40,11_20,demissionnaire
3,0,0,A,2000-01-07,0,21,46,7,41_50,0_10,adherent
3,0,0,M,2005-05-20,2,10,37,2,31_40,0_10,adherent
2,1200,enfants,S,1990-11-26,0,21,27,15,21_30,11_20,demissionnaire
3,0,0,A,1997-01-21,0,21,36,7,31_40,0_10,demissionnaire
2,0,0,A,1999-09-28,0,21,26,4,21_30,0_10,demissionnaire
3,0,0,C,1994-07-04,2,10,46,13,41_50,11_20,adherent
2,0,0,A,1996-12-11,0,21,37,10,31_40,0_10,demissionnaire
3,0,enfants,M,1997-07-10,2,10,36,10,31_40,0_10,adherent
2,0,0,M,1994-10-14,0,21,24,11,21_30,11_20,demissionnaire
3,0,0,A,1979-10-17,0,21,39,22,31_40,21_30,demissionnaire
3,0,0,A,1995-09-08,0,21,22,6,21_30,0_10,demissionnaire
2,0,0,A,1990-04-26,0,21,24,17,21_30,11_20,adherent
2,1326,enfants,U,2000-03-03,0,21,30,5,21_30,0_10,demissionnaire
2,0,0,C,2003-07-23,2,10,35,4,31_40,0_10,adherent
3,0,0,M,1987-07-17,0,21,41,16,41_50,11_20,demissionnaire
4,0,0,C,2003-04-15,0,21,25,4,21_30,0_10,adherent
2,0,0,M,1981-06-01,0,21,33,25,31_40,21_30,demissionnaire
4,0,0,C,1988-10-03,0,10,27,19,21_30,11_20,adherent
3,0,0,A,1986-12-17,0,21,25,18,21_30,11_20,demissionnaire
2,0,0,A,1999-04-14,2,10,48,8,41_50,0_10,adherent
3,0,0,A,1983-07-04,0,10,39,24,31_40,21_30,adherent
3,0,0,A,2005-08-25,0,21,31,0,31_40,0_10,demissionnaire
3,0,0,A,1978-03-28,0,21,45,21,41_50,21_30,demissionnaire
3,0,0,A,1992-10-02,0,21,63,12,61_70,11_20,demissionnaire
3,0,0,A,1977-10-10,0,21,58,24,51_60,21_30,demissionnaire
2,0,0,A,1995-09-15,0,21,58,12,51_60,11_20,adherent
2,0,0,M,2002-05-29,0,10,45,5,41_50,0_10,adherent
2,0,0,M,1978-05-30,0,21,39,28,31_40,21_30,demissionnaire
2,0,0,A,1991-09-24,0,21,35,9,31_40,0_10,demissionnaire
4,0,0,C,2001-03-27,0,25,42,1,41_50,0_10,demissionnaire
2,0,0,A,1989-01-25,0,21,34,12,31_40,11_20,demissionnaire
3,0,0,A,1992-04-09,0,21,37,7,31_40,0_10,demissionnaire
2,0,0,A,1991-10-18,0,21,27,10,21_30,0_10,demissionnaire
3,0,enfants,D,1979-12-13,0,21,25,22,21_30,21_30,demissionnaire
2,2134,0,A,2000-07-27,0,21,36,7,31_40,0_10,adherent
2,0,0,M,1993-10-07,2,10,34,14,31_40,11_20,adherent
2,0,0,M,1972-06-21,0,21,27,33,21_30,31_40,demissionnaire
3,0,0,A,1985-01-14,0,21,49,15,41_50,11_20,demissionnaire
2,0,0,M,1980-08-28,0,21,41,25,41_50,21_30,demissionnaire
3,0,0,A,2004-09-29,0,21,29,1,21_30,0_10,demissionnaire
3,1036,0,U,2000-09-14,0,21,30,5,21_30,0_10,demissionnaire
4,1292,0,C,1997-01-23,0,21,23,8,21_30,0_10,demissionnaire
4,0,0,A,1997-10-01,0,21,26,4,21_30,0_10,demissionnaire
2,0,0,M,1997-10-17,2,10,46,10,41_50,0_10,adherent
3,1535,0,M,1996-10-22,0,21,27,10,21_30,0_10,demissionnaire
2,3493,enfants,M,2002-03-22,0,21,42,3,41_50,0_10,demissionnaire
2,0,0,M,1999-05-20,0,21,56,0,51_60,0_10,demissionnaire
3,1820,enfants,D,1994-08-12,0,21,36,12,31_40,11_20,demissionnaire
3,0,0,M,2004-12-08,0,21,36,1,31_40,0_10,demissionnaire
3,0,0,A,1985-12-02,0,21,23,16,21_30,11_20,demissionnaire
2,0,0,U,2004-05-06,0,21,44,2,41_50,0_10,demissionnaire
3,0,0,A,1984-10-17,0,10,35,23,31_40,21_30,adherent
2,0,0,A,1987-07-24,0,21,59,12,51_60,11_20,demissionnaire
2,0,0,A,1991-10-09,0,10,35,16,31_40,11_20,adherent
3,0,0,M,1995-10-23,0,21,48,8,41_50,0_10,demissionnaire
2,2016,enfants,M,1984-01-05,2,10,34,23,31_40,21_30,adherent
2,0,enfants,S,1999-01-04,0,21,35,4,31_40,0_10,demissionnaire
2,0,0,A,1981-10-26,0,21,22,21,21_30,21_30,demissionnaire
2,0,0,M,2003-11-06,0,21,37,1,31_40,0_10,demissionnaire
2,0,0,M,1989-06-22,0,21,28,16,21_30,11_20,demissionnaire
3,0,0,A,1977-10-25,0,10,24,30,21_30,21_30,adherent
3,0,0,A,1984-08-13,0,21,23,15,21_30,11_20,demissionnaire
3,0,enfants,M,1987-03-16,0,21,39,18,31_40,11_20,demissionnaire
3,0,0,A,1998-12-22,0,21,61,6,61_70,0_10,demissionnaire
3,0,0,A,1999-02-26,0,21,49,0,41_50,0_10,demissionnaire
2,3161,0,M,1994-06-02,2,10,46,13,41_50,11_20,adherent
2,0,0,A,1989-02-13,0,10,34,18,31_40,11_20,adherent
3,0,0,M,1983-02-22,0,21,26,23,21_30,21_30,demissionnaire
2,0,0,A,1986-10-03,0,10,57,21,51_60,21_30,adherent
2,1676,0,U,1998-10-12,0,21,27,6,21_30,0_10,demissionnaire
2,0,0,A,1992-02-10,0,21,59,15,51_60,11_20,adherent
3,1448,enfants,M,1999-12-08,0,21,48,7,41_50,0_10,demissionnaire
2,0,0,M,1984-05-23,2,10,35,23,31_40,21_30,adherent
3,0,0,A,1979-11-19,0,21,54,27,51_60,21_30,demissionnaire
3,0,0,M,1992-06-19,0,21,41,12,41_50,11_20,demissionnaire
3,0,0,D,1973-11-26,2,10,34,34,31_40,31_40,adherent
4,1646,0,C,1996-03-13,0,21,27,10,21_30,0_10,demissionnaire
4,0,0,A,1995-10-17,0,21,24,7,21_30,0_10,demissionnaire
3,0,0,A,1985-10-25,0,21,27,17,21_30,11_20,demissionnaire
3,2913,0,D,1983-03-15,2,10,40,24,31_40,21_30,adherent
3,0,0,M,1988-12-23,2,10,37,19,31_40,11_20,adherent
3,0,0,A,1986-02-04,0,21,54,17,51_60,11_20,demissionnaire
3,0,0,A,1978-03-22,0,21,45,21,41_50,21_30,demissionnaire
3,0,0,A,2000-10-10,0,21,35,2,31_40,0_10,demissionnaire
3,0,0,S,1998-05-28,0,21,51,8,51_60,0_10,demissionnaire
3,0,enfants,A,1996-09-30,0,21,36,5,31_40,0_10,demissionnaire
2,1758,0,C,1983-07-15,0,10,23,24,21_30,21_30,adherent
3,0,0,A,1980-09-09,0,21,36,24,31_40,21_30,demissionnaire
4,0,0,C,1977-10-11,0,21,21,27,21_30,21_30,demissionnaire
3,2386,0,G,1981-05-25,2,10,31,26,31_40,21_30,adherent
2,0,0,A,1993-05-10,0,21,63,9,61_70,0_10,demissionnaire
3,2081,enfants,M,2004-08-25,0,21,52,2,51_60,0_10,demissionnaire
3,0,0,M,2000-01-28,0,21,33,5,31_40,0_10,demissionnaire
3,0,0,D,2001-02-26,0,25,41,4,41_50,0_10,demissionnaire
4,1585,0,C,1997-08-19,0,21,56,10,51_60,0_10,adherent
2,0,0,A,1996-09-19,0,10,45,11,41_50,11_20,adherent
3,0,0,A,1981-11-16,0,10,58,26,51_60,21_30,adherent
2,1336,0,U,2002-05-29,0,21,28,2,21_30,0_10,demissionnaire
4,0,0,C,2000-09-26,0,21,21,0,21_30,0_10,demissionnaire
3,0,0,A,1987-11-20,0,21,36,17,31_40,11_20,demissionnaire
3,1650,0,M,2003-10-16,2,10,28,4,21_30,0_10,adherent
2,0,0,A,1982-07-06,0,10,27,25,21_30,21_30,adherent
2,2134,0,M,1996-12-04,0,21,61,8,61_70,0_10,demissionnaire
2,0,0,A,1993-09-20,0,21,32,6,31_40,0_10,demissionnaire
3,0,0,M,2006-08-24,2,10,57,1,51_60,0_10,adherent
